ucla_scale,text_lone,loneliness,la,sr,sb,others,score_lone,text_la,score_la,text_sr,score_sr,text_sb,score_sb
55.0,現在、無職。社会から取り残されていて好きなモノも制限しながらの生活。,True,,,True,,3.0,両親と一緒に暮らしている安心感があります。,4.0,町内会の資料作りの一端を担って際に近所の人に会釈された。,3.0,仕事をしていない期間が長いのと職場に縁があってもなかなか馴染んでいけない不安が付き纏う。,2.0
48.0,親が亡くなって感じるようになった,True,True,,,,3.0,世話をする人がいなくなった,2.0,プレゼントをしたら喜ばれた,3.0,人員不足で休みがとりづらい,4.0
80.0,両親が他界してしまったのと、精神疾患の病により外出が困難であり人との交流などがないし、結婚などもせずに来たため完全に天涯孤独状態になってしまいました。,True,True,,,,4.0,ペットは昔から両親に飼う事はきつく禁止されているので居なく、その両親も他界してしまった為誰からも愛情を受ける環境にない。,1.0,精神疾患によって社会や人間関係は完全に断絶状態になっているためどうしようもない。,1.0,精神疾患で一切の人や世間との交流が出来なくなっています。両親も他界しているのでありません。,1.0
64.0,極力人と関わらない方が邪魔もされずに自分のやりたいことに時間を費やせる。犬のペットは飼いたい。,False,,,,,2.0,子供の頃からずっと犬を飼ってきたが今は飼っていないので。,2.0,学歴のある人物は全く能力がなくてもポストを与えられるが、どれだけがんばっても給料すら上がらない。,2.0,別に業務以外で人と関わりたくないので仕事に支障がなければどうでもいい。,2.0
61.0,考え方の合う者がそとんどいない、会社の人事制度にとても疑問を感じているが、周囲の者はさほど感じていない。,True,,,True,,3.0,ペットが先に死ぬと嫌なので飼っていない,2.0,自分の考え方に周囲になじまない,2.0,あっているのかどうかよくわからない,3.0
51.0,年齢的に徐々に人付き合いが減少しており、プライベートな交流がほとんど無い。,True,True,,,,3.0,仕事から帰宅すると猫たちが出迎えてくれる,3.0,息子の帰省に合わせ、友人達を呼んでパーティーをして喜ばれた,3.0,職場に馴染めていると感じる,3.0
41.0,仕事でいろいろな人と関わりがある。,False,,,,,2.0,家族４人で家庭円満なので。,3.0,仕事でいろいろと関わりがあるので。,3.0,仕事でいろいろと関わりがあるので。,3.0
48.0,勤務先での人間関係は希薄であるが、駆け込み寺の住職と話ができるから,False,,,,,2.0,独身で、現在パートナーもいないから,1.0,仕事で私の専門業務の方向性について門外漢の人から邪魔されるから,3.0,会社員として組織に属しているから,3.0
46.0,いつも周りに人がいて、孤独を感じないから,False,,,,,2.0,いつも美味し料理を作っていてくれるから,3.0,仲のいい友達達との旅行へ行けること,3.0,職場で馴染めて、穏やかに過ごせているから,3.0
57.0,一人でいるのが良いので、孤独感は感じない。人といると面倒で嫌。,False,,,,,1.0,一人でいるのが最高。,2.0,最低限の義理ごとだけはしている,3.0,並以上の収入は得られている,3.0
38.0,いつも、妻と会話しているし、会社でも部下と話しをしているから。,False,,,,,2.0,いつも、会社から帰る連絡のメールを入れると「お疲れ様」と返信かすぐ来る。,4.0,会社で部下にプロ野球の話をしても、合わせてもらえる。,3.0,会社で上司に新しい仕事を任せてもらえる。,3.0
40.0,たまに一人でるすばんするとき,True,True,,,,2.0,自宅で家族がにぎやかなとき,4.0,ビジネスで様々なひととのつながり,4.0,かいしゃでのひょうか,3.0
61.0,殆ど他人と会話しない,False,,,,,3.0,ペットの世話をするのが楽しい,3.0,特に何も行動していないので受け入れられているとか受け入れられていないとか関係ない,2.0,特に何も行動していないので受け入れられているとか受け入れられていないとか関係ない,2.0
64.0,古くからの友人が1人だけいるが、本当に親友とよべるかわからない。,True,True,,,,3.0,普段ほとんど会話することはない。,2.0,テニスを週１くらいやっているのでその時は普通に会話する。,3.0,昔からの友人と月に1回くらい電話で話す,3.0
49.0,人間関係が上手くいっているから,False,,,,,2.0,家族関係が上手くいっているから,3.0,会社関係が上手くいっているから,3.0,会社で頼りにされているから,3.0
69.0,ふと気づけばひとりぼっち,True,,,,True,3.0,ペットを飼いたいです,2.0,まあ受け入れられてはいる,3.0,所属はしているので。,3.0
60.0,職場の方々と今一つ仲良くなれない,True,True,,,,3.0,犬は最高の仲間ですな！,3.0,基本人付き合いをしないため,2.0,孤独感はあっても社会の一員であるため,3.0
49.0,友人のほとんどが東京に住んでいて、コロナ禍もありなかなか会いに行けないのがもどかしいです。,True,True,,,,3.0,ひとりで住んでいるので愛情を共有できる人はいません。,3.0,仕事の仲間は、プライベートでの付き合いはないものの、仕事場での付き合いは普通にできています。先日も出先から帰ってきたときにドーナツを買って持っていったら喜んでもらえました。,4.0,職場では普通に会話ができているので、その場が自分の場であると常々感じてきます。,4.0
36.0,みんなを盛り上げたいと思っても周りが冷めている時,True,,True,,,3.0,仕事でもサポートを受けている,3.0,仕事でもサポートを受けている,3.0,仕事以外でもサポートを受けている,3.0
